"year","month","region","power_train","value"
2023,9,"HUNGARY","OTHERS",29
2023,9,"HUNGARY","PETROL",3020
2023,9,"HUNGARY","DIESEL",992
2023,9,"HUNGARY","TOTAL",9123
2023,9,"IRELAND","BEV",1490
2023,9,"IRELAND","PHEV",691
2023,9,"IRELAND","HEV",948
2023,9,"IRELAND","OTHERS",0
2023,9,"IRELAND","PETROL",1406
2023,9,"IRELAND","DIESEL",1121
2023,9,"IRELAND","TOTAL",5656
2023,9,"ITALY","BEV",4944
2023,9,"ITALY","PHEV",5474
2023,9,"ITALY","HEV",53711
2023,9,"ITALY","OTHERS",11006
2023,9,"ITALY","PETROL",40446
2023,9,"ITALY","DIESEL",20656
2023,9,"ITALY","TOTAL",136237
2023,9,"LATVIA","BEV",163
2023,9,"LATVIA","PHEV",33
2023,9,"LATVIA","HEV",441
2023,9,"LATVIA","OTHERS",19
2023,9,"LATVIA","PETROL",567
2023,9,"LATVIA","DIESEL",183
2023,9,"LATVIA","TOTAL",1406
2023,9,"LITHUANIA","BEV",176
2023,9,"LITHUANIA","PHEV",
2023,9,"LITHUANIA","HEV",1069
2023,9,"LITHUANIA","OTHERS",0
2023,9,"LITHUANIA","PETROL",784
2023,9,"LITHUANIA","DIESEL",213
2023,9,"LITHUANIA","TOTAL",2242
2023,9,"LUXEMBOURG","BEV",1009
2023,9,"LUXEMBOURG","PHEV",404
2023,9,"LUXEMBOURG","HEV",853
2023,9,"LUXEMBOURG","OTHERS",0
2023,9,"LUXEMBOURG","PETROL",1157
2023,9,"LUXEMBOURG","DIESEL",456
2023,9,"LUXEMBOURG","TOTAL",3879
2023,9,"MALTA","BEV",98
2023,9,"MALTA","PHEV",73
2023,9,"MALTA","HEV",110
2023,9,"MALTA","OTHERS",0
2023,9,"MALTA","PETROL",274
2023,9,"MALTA","DIESEL",67
2023,9,"MALTA","TOTAL",622
2023,9,"NETHERLANDS","BEV",10358
2023,9,"NETHERLANDS","PHEV",3662
2023,9,"NETHERLANDS","HEV",7871
2023,9,"NETHERLANDS","OTHERS",217
2023,9,"NETHERLANDS","PETROL",7536
2023,9,"NETHERLANDS","DIESEL",211
2023,9,"NETHERLANDS","TOTAL",29855
2023,9,"POLAND","BEV",1275
2023,9,"POLAND","PHEV",917
2023,9,"POLAND","HEV",16492
2023,9,"POLAND","OTHERS",810
2023,9,"POLAND","PETROL",15736
2023,9,"POLAND","DIESEL",3848
2023,9,"POLAND","TOTAL",39078
2023,9,"PORTUGAL","BEV",2816
2023,9,"PORTUGAL","PHEV",2454
2023,9,"PORTUGAL","HEV",1899
2023,9,"PORTUGAL","OTHERS",1252
2023,9,"PORTUGAL","PETROL",3926
2023,9,"PORTUGAL","DIESEL",1730
2023,9,"PORTUGAL","TOTAL",14077
2023,9,"ROMANIA","BEV",1147
2023,9,"ROMANIA","PHEV",
2023,9,"ROMANIA","HEV",3527
2023,9,"ROMANIA","OTHERS",1188
2023,9,"ROMANIA","PETROL",3609
2023,9,"ROMANIA","DIESEL",1074
2023,9,"ROMANIA","TOTAL",10545
2023,9,"SLOVAKIA","BEV",207
2023,9,"SLOVAKIA","PHEV",410
2023,9,"SLOVAKIA","HEV",1893
2023,9,"SLOVAKIA","OTHERS",108
2023,9,"SLOVAKIA","PETROL",3214
2023,9,"SLOVAKIA","DIESEL",1027
2023,9,"SLOVAKIA","TOTAL",6859
2023,9,"SLOVENIA","BEV",350
2023,9,"SLOVENIA","PHEV",95
2023,9,"SLOVENIA","HEV",470
2023,9,"SLOVENIA","OTHERS",42
2023,9,"SLOVENIA","PETROL",2453
2023,9,"SLOVENIA","DIESEL",641
2023,9,"SLOVENIA","TOTAL",4051
2023,9,"SPAIN","BEV",3724
2023,9,"SPAIN","PHEV",4927
2023,9,"SPAIN","HEV",23576
2023,9,"SPAIN","OTHERS",1709
2023,9,"SPAIN","PETROL",26294
2023,9,"SPAIN","DIESEL",8573
2023,9,"SPAIN","TOTAL",68803
2023,9,"SWEDEN","BEV",12500
2023,9,"SWEDEN","PHEV",5337
2023,9,"SWEDEN","HEV",1924
2023,9,"SWEDEN","OTHERS",595
2023,9,"SWEDEN","PETROL",5624
2023,9,"SWEDEN","DIESEL",2155
2023,9,"SWEDEN","TOTAL",28135
2023,9,"EUROPEAN UNION","BEV",127149
2023,9,"EUROPEAN UNION","PHEV",70578
2023,9,"EUROPEAN UNION","HEV",235348
2023,9,"EUROPEAN UNION","OTHERS",24423
2023,9,"EUROPEAN UNION","PETROL",293884
2023,9,"EUROPEAN UNION","DIESEL",109680
2023,9,"EUROPEAN UNION","TOTAL",861062
2023,9,"ICELAND","BEV",753
2023,9,"ICELAND","PHEV",166
2023,9,"ICELAND","HEV",113
2023,9,"ICELAND","OTHERS",1
2023,9,"ICELAND","PETROL",45
2023,9,"ICELAND","DIESEL",58
2023,9,"ICELAND","TOTAL",1136
2023,9,"NORWAY","BEV",9000
2023,9,"NORWAY","PHEV",617
2023,9,"NORWAY","HEV",442
2023,9,"NORWAY","OTHERS",0
2023,9,"NORWAY","PETROL",93
2023,9,"NORWAY","DIESEL",190
2023,9,"NORWAY","TOTAL",10342
2023,9,"SWITZERLAND","BEV",5133
2023,9,"SWITZERLAND","PHEV",2086
2023,9,"SWITZERLAND","HEV",5787
2023,9,"SWITZERLAND","OTHERS",1
2023,9,"SWITZERLAND","PETROL",6747
2023,9,"SWITZERLAND","DIESEL",1824
2023,9,"SWITZERLAND","TOTAL",21578
2023,9,"EFTA","BEV",14886
2023,9,"EFTA","PHEV",2869
2023,9,"EFTA","HEV",6342
2023,9,"EFTA","OTHERS",2
2023,9,"EFTA","PETROL",6885
2023,9,"EFTA","DIESEL",2072
2023,9,"EFTA","TOTAL",33056
2023,9,"UNITED KINGDOM","BEV",45323
2023,9,"UNITED KINGDOM","PHEV",18535
2023,9,"UNITED KINGDOM","HEV",93393
2023,9,"UNITED KINGDOM","OTHERS",0
2023,9,"UNITED KINGDOM","PETROL",105463
2023,9,"UNITED KINGDOM","DIESEL",9896
2023,9,"UNITED KINGDOM","TOTAL",272610
2023,9,"EU + EFTA + UK","BEV",187358
2023,9,"EU + EFTA + UK","PHEV",91982
2023,9,"EU + EFTA + UK","HEV",335083
2023,9,"EU + EFTA + UK","OTHERS",24425
2023,9,"EU + EFTA + UK","PETROL",406232
2023,9,"EU + EFTA + UK","DIESEL",121648
2023,9,"EU + EFTA + UK","TOTAL",1166728
2023,10,"AUSTRIA","BEV",4378
2023,10,"AUSTRIA","PHEV",1512
2023,10,"AUSTRIA","HEV",4253
2023,10,"AUSTRIA","OTHERS",1
2023,10,"AUSTRIA","PETROL",5551
2023,10,"AUSTRIA","DIESEL",3172
2023,10,"AUSTRIA","TOTAL",18867
2023,10,"BELGIUM","BEV",8628
2023,10,"BELGIUM","PHEV",9218
2023,10,"BELGIUM","HEV",3540
2023,10,"BELGIUM","OTHERS",224
2023,10,"BELGIUM","PETROL",14486
2023,10,"BELGIUM","DIESEL",2464
2023,10,"BELGIUM","TOTAL",38560
2023,10,"BULGARIA","BEV",111
2023,10,"BULGARIA","PHEV",23
2023,10,"BULGARIA","HEV",40
2023,10,"BULGARIA","OTHERS",0
2023,10,"BULGARIA","PETROL",1976
2023,10,"BULGARIA","DIESEL",631
2023,10,"BULGARIA","TOTAL",2781
2023,10,"CROATIA","BEV",68
2023,10,"CROATIA","PHEV",165
2023,10,"CROATIA","HEV",1045
2023,10,"CROATIA","OTHERS",155
2023,10,"CROATIA","PETROL",1633
2023,10,"CROATIA","DIESEL",643
2023,10,"CROATIA","TOTAL",3709
2023,10,"CYPRUS","BEV",82
2023,10,"CYPRUS","PHEV",56
2023,10,"CYPRUS","HEV",447
2023,10,"CYPRUS","OTHERS",0
2023,10,"CYPRUS","PETROL",547
2023,10,"CYPRUS","DIESEL",33
2023,10,"CYPRUS","TOTAL",1165
2023,10,"CZECH REPUBLIC","BEV",740
2023,10,"CZECH REPUBLIC","PHEV",630
2023,10,"CZECH REPUBLIC","HEV",3993
2023,10,"CZECH REPUBLIC","OTHERS",302
2023,10,"CZECH REPUBLIC","PETROL",9605
2023,10,"CZECH REPUBLIC","DIESEL",4052
2023,10,"CZECH REPUBLIC","TOTAL",19322
2023,10,"DENMARK","BEV",4825
2023,10,"DENMARK","PHEV",1407
2023,10,"DENMARK","HEV",1988
2023,10,"DENMARK","OTHERS",0
2023,10,"DENMARK","PETROL",4467
2023,10,"DENMARK","DIESEL",546
2023,10,"DENMARK","TOTAL",13233
2023,10,"ESTONIA","BEV",149
2023,10,"ESTONIA","PHEV",59
2023,10,"ESTONIA","HEV",665
2023,10,"ESTONIA","OTHERS",5
2023,10,"ESTONIA","PETROL",654
2023,10,"ESTONIA","DIESEL",194
2023,10,"ESTONIA","TOTAL",1726
2023,10,"FINLAND","BEV",2302
2023,10,"FINLAND","PHEV",1484
2023,10,"FINLAND","HEV",1468
2023,10,"FINLAND","OTHERS",30
2023,10,"FINLAND","PETROL",832
2023,10,"FINLAND","DIESEL",336
2023,10,"FINLAND","TOTAL",6452
2023,10,"FRANCE","BEV",25473
2023,10,"FRANCE","PHEV",14906
2023,10,"FRANCE","HEV",40494
2023,10,"FRANCE","OTHERS",5555
2023,10,"FRANCE","PETROL",54067
2023,10,"FRANCE","DIESEL",11888
2023,10,"FRANCE","TOTAL",152383
2023,10,"GERMANY","BEV",37334
2023,10,"GERMANY","PHEV",16361
2023,10,"GERMANY","HEV",57575
2023,10,"GERMANY","OTHERS",1162
2023,10,"GERMANY","PETROL",71646
2023,10,"GERMANY","DIESEL",34881
2023,10,"GERMANY","TOTAL",218959
2023,10,"GREECE","BEV",416
2023,10,"GREECE","PHEV",1133
2023,10,"GREECE","HEV",3857
2023,10,"GREECE","OTHERS",274
2023,10,"GREECE","PETROL",4240
2023,10,"GREECE","DIESEL",1362
2023,10,"GREECE","TOTAL",11282
2023,10,"HUNGARY","BEV",648
2023,10,"HUNGARY","PHEV",434
2023,10,"HUNGARY","HEV",3934
2023,10,"HUNGARY","OTHERS",27
2023,10,"HUNGARY","PETROL",2441
2023,10,"HUNGARY","DIESEL",945
2023,10,"HUNGARY","TOTAL",8429
2023,10,"IRELAND","BEV",604
2023,10,"IRELAND","PHEV",258
2023,10,"IRELAND","HEV",351
2023,10,"IRELAND","OTHERS",0
2023,10,"IRELAND","PETROL",517
2023,10,"IRELAND","DIESEL",441
2023,10,"IRELAND","TOTAL",2171
2023,10,"ITALY","BEV",5761
2023,10,"ITALY","PHEV",5780
2023,10,"ITALY","HEV",54191
2023,10,"ITALY","OTHERS",13925
2023,10,"ITALY","PETROL",38833
2023,10,"ITALY","DIESEL",20555
2023,10,"ITALY","TOTAL",139045
2023,10,"LATVIA","BEV",138
2023,10,"LATVIA","PHEV",22
2023,10,"LATVIA","HEV",393
2023,10,"LATVIA","OTHERS",34
2023,10,"LATVIA","PETROL",642
2023,10,"LATVIA","DIESEL",205
2023,10,"LATVIA","TOTAL",1434
2023,10,"LITHUANIA","BEV",240
2023,10,"LITHUANIA","PHEV",0
2023,10,"LITHUANIA","HEV",913
2023,10,"LITHUANIA","OTHERS",0
2023,10,"LITHUANIA","PETROL",732
2023,10,"LITHUANIA","DIESEL",203
2023,10,"LITHUANIA","TOTAL",2088
2023,10,"LUXEMBOURG","BEV",1260
2023,10,"LUXEMBOURG","PHEV",391
2023,10,"LUXEMBOURG","HEV",777
2023,10,"LUXEMBOURG","OTHERS",0
2023,10,"LUXEMBOURG","PETROL",1267
2023,10,"LUXEMBOURG","DIESEL",473
2023,10,"LUXEMBOURG","TOTAL",4168
2023,10,"MALTA","BEV",82
2023,10,"MALTA","PHEV",70
2023,10,"MALTA","HEV",103
2023,10,"MALTA","OTHERS",1
2023,10,"MALTA","PETROL",267
2023,10,"MALTA","DIESEL",60
2023,10,"MALTA","TOTAL",583
2023,10,"NETHERLANDS","BEV",8268
2023,10,"NETHERLANDS","PHEV",3471
2023,10,"NETHERLANDS","HEV",7822
2023,10,"NETHERLANDS","OTHERS",197
2023,10,"NETHERLANDS","PETROL",8297
2023,10,"NETHERLANDS","DIESEL",307
2023,10,"NETHERLANDS","TOTAL",28362
2023,10,"POLAND","BEV",1329
2023,10,"POLAND","PHEV",1185
2023,10,"POLAND","HEV",18156
2023,10,"POLAND","OTHERS",1150
2023,10,"POLAND","PETROL",15527
2023,10,"POLAND","DIESEL",3566
2023,10,"POLAND","TOTAL",40913
2023,10,"PORTUGAL","BEV",2717
2023,10,"PORTUGAL","PHEV",2343
2023,10,"PORTUGAL","HEV",1890
2023,10,"PORTUGAL","OTHERS",940
2023,10,"PORTUGAL","PETROL",4388
2023,10,"PORTUGAL","DIESEL",1585
2023,10,"PORTUGAL","TOTAL",13863
2023,10,"ROMANIA","BEV",1127
2023,10,"ROMANIA","PHEV",0
2023,10,"ROMANIA","HEV",4106
2023,10,"ROMANIA","OTHERS",1204
2023,10,"ROMANIA","PETROL",3882
2023,10,"ROMANIA","DIESEL",1074
2023,10,"ROMANIA","TOTAL",11393
2023,10,"SLOVAKIA","BEV",269
2023,10,"SLOVAKIA","PHEV",270
2023,10,"SLOVAKIA","HEV",2476
2023,10,"SLOVAKIA","OTHERS",150
2023,10,"SLOVAKIA","PETROL",3296
2023,10,"SLOVAKIA","DIESEL",1346
2023,10,"SLOVAKIA","TOTAL",7807
2023,10,"SLOVENIA","BEV",396
2023,10,"SLOVENIA","PHEV",85
2023,10,"SLOVENIA","HEV",407
2023,10,"SLOVENIA","OTHERS",27
2023,10,"SLOVENIA","PETROL",2288
2023,10,"SLOVENIA","DIESEL",678
2023,10,"SLOVENIA","TOTAL",3881
2023,10,"SPAIN","BEV",5055
2023,10,"SPAIN","PHEV",4990
2023,10,"SPAIN","HEV",27468
2023,10,"SPAIN","OTHERS",2978
2023,10,"SPAIN","PETROL",28177
2023,10,"SPAIN","DIESEL",9224
2023,10,"SPAIN","TOTAL",77892
2023,10,"SWEDEN","BEV",9408
2023,10,"SWEDEN","PHEV",5749
2023,10,"SWEDEN","HEV",2008
2023,10,"SWEDEN","OTHERS",595
2023,10,"SWEDEN","PETROL",5372
2023,10,"SWEDEN","DIESEL",1884
2023,10,"SWEDEN","TOTAL",25016
2023,10,"EUROPEAN UNION","BEV",121808
2023,10,"EUROPEAN UNION","PHEV",72002
2023,10,"EUROPEAN UNION","HEV",244360
2023,10,"EUROPEAN UNION","OTHERS",28936
2023,10,"EUROPEAN UNION","PETROL",285630
2023,10,"EUROPEAN UNION","DIESEL",102748
2023,10,"EUROPEAN UNION","TOTAL",855484
2023,10,"ICELAND","BEV",667
2023,10,"ICELAND","PHEV",94
2023,10,"ICELAND","HEV",74
2023,10,"ICELAND","OTHERS",0
2023,10,"ICELAND","PETROL",81
2023,10,"ICELAND","DIESEL",44
2023,10,"ICELAND","TOTAL",960
2023,10,"NORWAY","BEV",7516
2023,10,"NORWAY","PHEV",635
2023,10,"NORWAY","HEV",489
2023,10,"NORWAY","OTHERS",0
2023,10,"NORWAY","PETROL",87
2023,10,"NORWAY","DIESEL",198
2023,10,"NORWAY","TOTAL",8925
2023,10,"SWITZERLAND","BEV",4505
2023,10,"SWITZERLAND","PHEV",2063
2023,10,"SWITZERLAND","HEV",5730
2023,10,"SWITZERLAND","OTHERS",2
2023,10,"SWITZERLAND","PETROL",6308
2023,10,"SWITZERLAND","DIESEL",1747
2023,10,"SWITZERLAND","TOTAL",20355
2023,10,"EFTA","BEV",12688
2023,10,"EFTA","PHEV",2792
2023,10,"EFTA","HEV",6293
2023,10,"EFTA","OTHERS",2
2023,10,"EFTA","PETROL",6476
2023,10,"EFTA","DIESEL",1989
2023,10,"EFTA","TOTAL",30240
2023,10,"UNITED KINGDOM","BEV",23943
2023,10,"UNITED KINGDOM","PHEV",14285
2023,10,"UNITED KINGDOM","HEV",47737
2023,10,"UNITED KINGDOM","OTHERS",0
2023,10,"UNITED KINGDOM","PETROL",62303
2023,10,"UNITED KINGDOM","DIESEL",5261
2023,10,"UNITED KINGDOM","TOTAL",153529
2023,10,"EU + EFTA + UK","BEV",158439
2023,10,"EU + EFTA + UK","PHEV",89079
2023,10,"EU + EFTA + UK","HEV",298390
2023,10,"EU + EFTA + UK","OTHERS",28938
2023,10,"EU + EFTA + UK","PETROL",354409
2023,10,"EU + EFTA + UK","DIESEL",109998
2023,10,"EU + EFTA + UK","TOTAL",1039253
2023,11,"AUSTRIA","BEV",4330
2023,11,"AUSTRIA","PHEV",1213
2023,11,"AUSTRIA","HEV",4129
2023,11,"AUSTRIA","OTHERS",0
2023,11,"AUSTRIA","PETROL",5838
2023,11,"AUSTRIA","DIESEL",3390
2023,11,"AUSTRIA","TOTAL",18900
2023,11,"BELGIUM","BEV",9499
2023,11,"BELGIUM","PHEV",8908
2023,11,"BELGIUM","HEV",3141
2023,11,"BELGIUM","OTHERS",318
2023,11,"BELGIUM","PETROL",13046
2023,11,"BELGIUM","DIESEL",2640
2023,11,"BELGIUM","TOTAL",37552
2023,11,"BULGARIA","BEV",160
2023,11,"BULGARIA","PHEV",27
2023,11,"BULGARIA","HEV",52
2023,11,"BULGARIA","OTHERS",0
2023,11,"BULGARIA","PETROL",2932
2023,11,"BULGARIA","DIESEL",396
2023,11,"BULGARIA","TOTAL",3567
2023,11,"CROATIA","BEV",137
2023,11,"CROATIA","PHEV",79
2023,11,"CROATIA","HEV",889
2023,11,"CROATIA","OTHERS",139
2023,11,"CROATIA","PETROL",1521
2023,11,"CROATIA","DIESEL",623
2023,11,"CROATIA","TOTAL",3388
2023,11,"CYPRUS","BEV",100
2023,11,"CYPRUS","PHEV",76
2023,11,"CYPRUS","HEV",546
2023,11,"CYPRUS","OTHERS",0
2023,11,"CYPRUS","PETROL",494
2023,11,"CYPRUS","DIESEL",28
2023,11,"CYPRUS","TOTAL",1244
2023,11,"CZECH REPUBLIC","BEV",791
2023,11,"CZECH REPUBLIC","PHEV",418
2023,11,"CZECH REPUBLIC","HEV",3602
2023,11,"CZECH REPUBLIC","OTHERS",376
2023,11,"CZECH REPUBLIC","PETROL",9914
2023,11,"CZECH REPUBLIC","DIESEL",4309
2023,11,"CZECH REPUBLIC","TOTAL",19410
2023,11,"DENMARK","BEV",7233
2023,11,"DENMARK","PHEV",1281
2023,11,"DENMARK","HEV",2831
2023,11,"DENMARK","OTHERS",0
2023,11,"DENMARK","PETROL",4336
2023,11,"DENMARK","DIESEL",673
2023,11,"DENMARK","TOTAL",16354
2023,11,"ESTONIA","BEV",129
2023,11,"ESTONIA","PHEV",39
2023,11,"ESTONIA","HEV",789
2023,11,"ESTONIA","OTHERS",5
2023,11,"ESTONIA","PETROL",625
2023,11,"ESTONIA","DIESEL",240
2023,11,"ESTONIA","TOTAL",1827
2023,11,"FINLAND","BEV",2314
2023,11,"FINLAND","PHEV",1452
2023,11,"FINLAND","HEV",1724
2023,11,"FINLAND","OTHERS",35
2023,11,"FINLAND","PETROL",853
2023,11,"FINLAND","DIESEL",298
2023,11,"FINLAND","TOTAL",6676
2023,11,"FRANCE","BEV",30775
2023,11,"FRANCE","PHEV",14540
2023,11,"FRANCE","HEV",40050
2023,11,"FRANCE","OTHERS",5312
2023,11,"FRANCE","PETROL",48805
2023,11,"FRANCE","DIESEL",13229
2023,11,"FRANCE","TOTAL",152711
2023,11,"GERMANY","BEV",44942
2023,11,"GERMANY","PHEV",18124
2023,11,"GERMANY","HEV",60463
2023,11,"GERMANY","OTHERS",968
2023,11,"GERMANY","PETROL",81734
2023,11,"GERMANY","DIESEL",39470
2023,11,"GERMANY","TOTAL",245701
2023,11,"GREECE","BEV",443
2023,11,"GREECE","PHEV",996
2023,11,"GREECE","HEV",3354
2023,11,"GREECE","OTHERS",328
2023,11,"GREECE","PETROL",4036
2023,11,"GREECE","DIESEL",1295
2023,11,"GREECE","TOTAL",10452
2023,11,"HUNGARY","BEV",530
2023,11,"HUNGARY","PHEV",431
2023,11,"HUNGARY","HEV",3912
2023,11,"HUNGARY","OTHERS",34
2023,11,"HUNGARY","PETROL",2436
2023,11,"HUNGARY","DIESEL",962
2023,11,"HUNGARY","TOTAL",8305
2023,11,"IRELAND","BEV",324
2023,11,"IRELAND","PHEV",91
2023,11,"IRELAND","HEV",189
2023,11,"IRELAND","OTHERS",0
2023,11,"IRELAND","PETROL",146
2023,11,"IRELAND","DIESEL",164
2023,11,"IRELAND","TOTAL",914
2023,11,"ITALY","BEV",7950
2023,11,"ITALY","PHEV",5745
2023,11,"ITALY","HEV",52688
2023,11,"ITALY","OTHERS",13912
2023,11,"ITALY","PETROL",39053
2023,11,"ITALY","DIESEL",19901
2023,11,"ITALY","TOTAL",139249
2023,11,"LATVIA","BEV",150
2023,11,"LATVIA","PHEV",31
2023,11,"LATVIA","HEV",431
2023,11,"LATVIA","OTHERS",29
2023,11,"LATVIA","PETROL",664
2023,11,"LATVIA","DIESEL",227
2023,11,"LATVIA","TOTAL",1532
2023,11,"LITHUANIA","BEV",153
2023,11,"LITHUANIA","PHEV",0
2023,11,"LITHUANIA","HEV",1021
2023,11,"LITHUANIA","OTHERS",1
2023,11,"LITHUANIA","PETROL",773
2023,11,"LITHUANIA","DIESEL",241
2023,11,"LITHUANIA","TOTAL",2189
2023,11,"LUXEMBOURG","BEV",843
2023,11,"LUXEMBOURG","PHEV",354
2023,11,"LUXEMBOURG","HEV",774
2023,11,"LUXEMBOURG","OTHERS",0
2023,11,"LUXEMBOURG","PETROL",1173
2023,11,"LUXEMBOURG","DIESEL",494
2023,11,"LUXEMBOURG","TOTAL",3638
2023,11,"MALTA","BEV",77
2023,11,"MALTA","PHEV",43
2023,11,"MALTA","HEV",78
2023,11,"MALTA","OTHERS",1
2023,11,"MALTA","PETROL",206
2023,11,"MALTA","DIESEL",57
2023,11,"MALTA","TOTAL",462
2023,11,"NETHERLANDS","BEV",9576
2023,11,"NETHERLANDS","PHEV",3156
2023,11,"NETHERLANDS","HEV",7335
2023,11,"NETHERLANDS","OTHERS",294
2023,11,"NETHERLANDS","PETROL",7616
2023,11,"NETHERLANDS","DIESEL",279
2023,11,"NETHERLANDS","TOTAL",28256
2023,11,"POLAND","BEV",1880
2023,11,"POLAND","PHEV",1120
2023,11,"POLAND","HEV",17112
2023,11,"POLAND","OTHERS",1192
2023,11,"POLAND","PETROL",16086
2023,11,"POLAND","DIESEL",4295
2023,11,"POLAND","TOTAL",41685
2023,11,"PORTUGAL","BEV",4061
2023,11,"PORTUGAL","PHEV",2757
2023,11,"PORTUGAL","HEV",2025
2023,11,"PORTUGAL","OTHERS",1072
2023,11,"PORTUGAL","PETROL",4410
2023,11,"PORTUGAL","DIESEL",1444
2023,11,"PORTUGAL","TOTAL",15769
2023,11,"ROMANIA","BEV",1203
2023,11,"ROMANIA","PHEV",0
2023,11,"ROMANIA","HEV",3725
2023,11,"ROMANIA","OTHERS",1041
2023,11,"ROMANIA","PETROL",4000
2023,11,"ROMANIA","DIESEL",1165
2023,11,"ROMANIA","TOTAL",11134
2023,11,"SLOVAKIA","BEV",227
2023,11,"SLOVAKIA","PHEV",258
2023,11,"SLOVAKIA","HEV",2082
2023,11,"SLOVAKIA","OTHERS",156
2023,11,"SLOVAKIA","PETROL",3095
2023,11,"SLOVAKIA","DIESEL",1246
2023,11,"SLOVAKIA","TOTAL",7064
2023,11,"SLOVENIA","BEV",422
2023,11,"SLOVENIA","PHEV",47
2023,11,"SLOVENIA","HEV",675
2023,11,"SLOVENIA","OTHERS",21
2023,11,"SLOVENIA","PETROL",2118
2023,11,"SLOVENIA","DIESEL",598
2023,11,"SLOVENIA","TOTAL",3881
2023,11,"SPAIN","BEV",6053
2023,11,"SPAIN","PHEV",5509
2023,11,"SPAIN","HEV",26918
2023,11,"SPAIN","OTHERS",3094
2023,11,"SPAIN","PETROL",28425
2023,11,"SPAIN","DIESEL",8315
2023,11,"SPAIN","TOTAL",78314
2023,11,"SWEDEN","BEV",10076
2023,11,"SWEDEN","PHEV",5307
2023,11,"SWEDEN","HEV",2444
2023,11,"SWEDEN","OTHERS",746
2023,11,"SWEDEN","PETROL",5057
2023,11,"SWEDEN","DIESEL",1776
2023,11,"SWEDEN","TOTAL",25406
2023,11,"EUROPEAN UNION","BEV",144378
2023,11,"EUROPEAN UNION","PHEV",72002
2023,11,"EUROPEAN UNION","HEV",242979
2023,11,"EUROPEAN UNION","OTHERS",29074
2023,11,"EUROPEAN UNION","PETROL",289392
2023,11,"EUROPEAN UNION","DIESEL",107755
2023,11,"EUROPEAN UNION","TOTAL",885581
2023,11,"ICELAND","BEV",1055
2023,11,"ICELAND","PHEV",95
2023,11,"ICELAND","HEV",75
2023,11,"ICELAND","OTHERS",0
2023,11,"ICELAND","PETROL",27
2023,11,"ICELAND","DIESEL",45
2023,11,"ICELAND","TOTAL",1297
2023,11,"NORWAY","BEV",8442
2023,11,"NORWAY","PHEV",938
2023,11,"NORWAY","HEV",702
2023,11,"NORWAY","OTHERS",0
2023,11,"NORWAY","PETROL",59
2023,11,"NORWAY","DIESEL",207
2023,11,"NORWAY","TOTAL",10348
2023,11,"SWITZERLAND","BEV",4748
2023,11,"SWITZERLAND","PHEV",2164
2023,11,"SWITZERLAND","HEV",6235
2023,11,"SWITZERLAND","OTHERS",2
2023,11,"SWITZERLAND","PETROL",6811
2023,11,"SWITZERLAND","DIESEL",2045
2023,11,"SWITZERLAND","TOTAL",22005
2023,11,"EFTA","BEV",14245
2023,11,"EFTA","PHEV",3197
2023,11,"EFTA","HEV",7012
2023,11,"EFTA","OTHERS",2
2023,11,"EFTA","PETROL",6897
2023,11,"EFTA","DIESEL",2297
2023,11,"EFTA","TOTAL",33650
2023,11,"UNITED KINGDOM","BEV",24359
2023,11,"UNITED KINGDOM","PHEV",15871
2023,11,"UNITED KINGDOM","HEV",49757
2023,11,"UNITED KINGDOM","OTHERS",0
2023,11,"UNITED KINGDOM","PETROL",61875
2023,11,"UNITED KINGDOM","DIESEL",4663
2023,11,"UNITED KINGDOM","TOTAL",156525
2023,11,"EU + EFTA + UK","BEV",182982
2023,11,"EU + EFTA + UK","PHEV",91070
2023,11,"EU + EFTA + UK","HEV",299748
2023,11,"EU + EFTA + UK","OTHERS",29076
2023,11,"EU + EFTA + UK","PETROL",358164
2023,11,"EU + EFTA + UK","DIESEL",114715
2023,11,"EU + EFTA + UK","TOTAL",1075756
2023,12,"AUSTRIA","BEV",4019
2023,12,"AUSTRIA","PHEV",1146
2023,12,"AUSTRIA","HEV",3865
2023,12,"AUSTRIA","OTHERS",0
2023,12,"AUSTRIA","PETROL",5921
2023,12,"AUSTRIA","DIESEL",3546
2023,12,"AUSTRIA","TOTAL",18497
2023,12,"BELGIUM","BEV",6462
2023,12,"BELGIUM","PHEV",5443
2023,12,"BELGIUM","HEV",2314
2023,12,"BELGIUM","OTHERS",189
2023,12,"BELGIUM","PETROL",9753
2023,12,"BELGIUM","DIESEL",1554
2023,12,"BELGIUM","TOTAL",25715
2023,12,"BULGARIA","BEV",156
2023,12,"BULGARIA","PHEV",24
2023,12,"BULGARIA","HEV",40
2023,12,"BULGARIA","OTHERS",3
2023,12,"BULGARIA","PETROL",2366
2023,12,"BULGARIA","DIESEL",534
2023,12,"BULGARIA","TOTAL",3123
2023,12,"CROATIA","BEV",134
2023,12,"CROATIA","PHEV",65
2023,12,"CROATIA","HEV",794
2023,12,"CROATIA","OTHERS",114
2023,12,"CROATIA","PETROL",1536
2023,12,"CROATIA","DIESEL",810
2023,12,"CROATIA","TOTAL",3453
2023,12,"CYPRUS","BEV",49
2023,12,"CYPRUS","PHEV",32
2023,12,"CYPRUS","HEV",381
2023,12,"CYPRUS","OTHERS",0
2023,12,"CYPRUS","PETROL",263
2023,12,"CYPRUS","DIESEL",18
2023,12,"CYPRUS","TOTAL",743
2023,12,"CZECH REPUBLIC","BEV",517
